protocol,SID,CCLASS,CCLASS2,LAC50,HILL,INF,ZERO,MAXR,DATA0,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,DATA8,DATA9,DATA10,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,name,target,smi
s-my-C8-m4-1,NCGC00250405-01,1.1,-1.2,-6.079209439,0.6,65.02462971,100.4234613,66.68629337,101.9234613,96.91217686,95.41679216,100.7482746,93.94927638,93.13289902,80.96389054,78.88111501,75.22175697,71.62747113,66.68629337,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,AZD-8055,MTOR,COC1=C(CO)C=C(C=C1)C2=CC=C3C(=N2)N=C(N=C3N4CCOC[C@@H]4C)N5CCOC[C@@H]5C
s-my-C8-m4-1,NCGC00250406-01,1.1,-2.2,-4.979209439,0.7,55.04041599,103.6389887,63.87652012,108.0570408,103.8521315,104.104147,101.3512923,99.95290972,98.79854368,93.86533873,96.19473684,87.3117891,78.32814338,63.87652012,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Tipifarnib,COX10,C[N]1C=NC=C1[C@@](N)(C2=CC=C(Cl)C=C2)C3=CC=C4N(C)C(=O)\C=C(\C5=CC=CC(=C5)Cl)C4=C3
s-my-C8-m4-1,NCGC00250407-01,2.1,-2.2,-4.729209439,2.406378377,34.50004738,101.0958606,34.7505833,91.8713232,104.324114,104.0623494,104.2023284,109.2413303,102.1230839,98.15963439,92.82986895,98.5827488,79.79297043,34.7505833,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,CHIR-265,BRAF,C[N]1C(=NC2=CC(=CC=C12)OC3=CC(=NC=C3)C4=NC(=C[NH]4)C(F)(F)F)NC5=CC=C(C=C5)C(F)(F)F
s-my-C8-m4-1,NCGC00250408-01,4,-2.1,-4.929209439,0.8,-24.93275307,89.32668481,2.51845345,93.41648829,87.6176161,90.28602233,89.25145286,88.28209324,80.62786371,75.54568846,72.7315504,49.40450687,28.33123775,2.51845345,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,GSK-2126458,PIK3CA,COC1=C(N[S+]([O-])(=O)C2=C(F)C=C(F)C=C2)C=C(C=N1)C3=CC=C4N=CC=C(C5=CN=NC=C5)C4=C3
s-my-C8-m4-1,NCGC00250409-01,2.3,-3,-4.479209439,4.954917313,55.47642584,101.9992132,63.23012534,97.49921323,94.75226936,95.24090668,96.60312803,105.4753239,103.5425932,112.2289446,104.4845345,105.8453015,103.1136145,63.23012534,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,GSK-1016790A,TRPV4,CC(C)C[C@H](NC(=O)C1=CC2=CC=CC=C2S1)C(=O)N3CCN(CC3)C(=O)[C@H](CO)N[S+]([O-])(=O)C4=CC=C(Cl)C=C4Cl
s-my-C8-m4-1,NCGC00250410-01,2.3,4,-4.779209439,1.752947691,85.77719662,93.60770696,86.58228168,90.60770696,94.29324431,92.69882386,91.6105673,95.03879337,94.17745553,94.38445664,97.90128341,90.73180588,90.44356611,86.58228168,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,GSK-650394,SGK1,OC(=O)C1=C(C=C(C=C1)C2=C[NH]C3=NC=C(C=C23)C4=CC=CC=C4)C5CCCC5
s-my-C8-m4-1,NCGC00250411-01,1.3,4,-5.029209439,0.6,95.23083721,107.4995022,97.60894805,104.4995022,105.1335504,108.3598509,113.1747486,107.5488127,105.9172137,102.6465007,103.2893177,105.384394,100.1573222,97.60894805,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Veliflapon,ALOX5AP,OC(=O)[C@H](C1CCCC1)C2=CC=C(OCC3=NC4=CC=CC=C4C=C3)C=C2
s-my-C8-m4-1,NCGC00250412-01,2.3,-3,-4.429209439,4.954917313,20.26915935,101.0503899,39.01209546,94.05038994,99.30603697,98.91455006,105.2769081,104.1582906,108.5075547,95.33654362,116.3648676,84.95634239,104.0178419,39.01209546,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,JQ1,BRD4,CC1=C(C)C2=C(S1)[N]3C(=NN=C3[C@H](CC(=O)OC(C)(C)C)/N=C2/C4=CC=C(Cl)C=C4)C
s-my-C8-m4-1,NCGC00253438-01,2.3,-2.2,-4.629209439,1.826479391,38.24477632,100.7901457,43.0421855,103.0098002,100.927647,100.3776413,101.1880761,105.2387301,105.0131778,99.40674792,99.89816049,84.11310636,89.45679259,43.0421855,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,BI-2536,PLK1,CC[C@H]1N(C2CCCC2)C3=NC(=NC=C3N(C)C1=O)NC4=CC=C(C=C4OC)C(=O)NC5CCN(C)CC5
s-my-C8-m4-1,NCGC00253439-01,5,4,NA,NA,NA,NA,83.90439534,100.178318,95.94592018,91.97345511,94.78789985,100.5213929,88.89398005,99.61550498,95.93768717,99.19491908,92.91900307,83.90439534,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,GSK-1904529A,IGFR1,CCC1=CC(=C(OC)C=C1N2CCC(CC2)N3CCN(CC3)[S+](C)([O-])=O)NC4=NC(=CC=N4)C5=C(N=C6C=CC=C[N]56)C7=CC(=C(OC)C=C7)C(=O)NC8=C(F)C=CC=C8F
s-my-C8-m4-1,NCGC00253562-02,4,-2.1,-4.879209439,0.5,-0.857181028,103.3521893,21.86024207,92.85218925,101.7417292,103.7392442,106.7706691,96.62843318,96.5388874,84.51839574,62.4761629,67.15555277,66.42042655,21.86024207,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,ABT-737,BCL2L1,CN(C)CC[C@H](CSC1=CC=CC=C1)NC2=C(C=C(C=C2)[S+]([O-])(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6)[N+]([O-])=O
s-my-C8-m4-1,NCGC00253646-01,5,4,NA,NA,NA,NA,106.2029935,107.483857,109.3299097,114.1704577,112.9951421,109.3158741,117.302476,112.5353049,111.1693602,111.286312,109.7079675,106.2029935,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Agomelatine,HTR2C,COC1=CC2=C(CCNC(C)=O)C=CC=C2C=C1
s-my-C8-m4-1,NCGC00253658-02,2.1,-2.4,-4.679209439,4.504470285,83.96271722,110.6523809,85.07766117,110.6523809,105.6312704,114.221366,112.1993538,113.7663945,113.0241809,109.9977454,107.9811342,108.9219455,105.5007848,85.07766117,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Dapoxetine hydrochloride,SLC6A4,CN(C)[C@@H](CCOC1=CC=CC2=C1C=CC=C2)C3=CC=CC=C3
s-my-C8-m4-1,NCGC00253713-02,4,-2.1,-4.879209439,3.929472986,3.597481732,105.5040391,4.36820513,100.7086299,100.4405817,102.8256516,107.9056853,107.826811,104.9740311,105.4000687,110.9328554,104.3803075,39.92551332,4.36820513,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Fenticonazole nitrate,NA,ClC1=CC(=C(C=C1)C(C[N]2C=CN=C2)OCC3=CC=C(SC4=CC=CC=C4)C=C3)Cl
s-my-C8-m4-1,NCGC00253737-01,2.1,-2.4,-4.779209439,3.065448336,82.40917608,106.9583974,83.0840463,106.4583974,106.2999794,104.2033372,105.5835283,106.7045432,111.0891935,108.3110541,106.1290651,105.3849896,97.11681197,83.0840463,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Istradefylline,ADORA2A,CCN1C(=O)N(CC)C2=C([N](C)C(=N2)\C=C\C3=CC=C(OC)C(=C3)OC)C1=O
s-my-C8-m4-1,NCGC00253740-01,1.3,4,-8.129209439,3.065448336,107.4984651,101.1067771,110.7125258,102.4984651,100.0887251,104.1032766,106.5580893,110.1028049,103.6872178,106.2153947,105.5818293,105.0700746,110.1821626,110.7125258,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Lacosamide,GRIN2A,COC[C@@H](NC(C)=O)C(=O)NCC1=CC=CC=C1
s-my-C8-m4-1,NCGC00253760-02,2.3,4,-4.779209439,1.2221,70.39526202,103.7906641,74.96116236,97.79066408,108.3721336,96.84676632,106.056019,100.9100873,105.3069143,113.125671,101.3583474,91.0144244,94.3360717,74.96116236,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Albendazole Oxide,NA,CCC[S+]([O-])C1=CC=C2[NH]C(=NC2=C1)NC(=O)OC
s-my-C8-m4-1,NCGC00253767-01,1.3,4,-5.879209439,0.3,116.8591679,97.85916788,113.1995414,96.85916788,102.163783,103.108186,103.1764416,104.909878,101.9861118,102.9697215,109.9529213,108.7340161,110.6017845,113.1995414,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Clevudine,TERT,C\C1=C\N([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)C(=O)NC1=O
s-my-C8-m4-1,NCGC00253867-01,4,-3,-4.529209439,4.094972986,5.173626638,103.8914678,19.00250841,87.86308455,109.5701739,103.7500475,106.0336371,103.6036188,106.4885373,107.4779788,101.246006,107.93782,97.34350227,19.00250841,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Prucalopride,HTR4,COCCCN1CCC(CC1)NC(=O)C2=CC(=C(N)C3=C2OCC3)Cl
s-my-C8-m4-1,NCGC00253909-01,4,-2.1,-4.629209439,4.094972986,-8.145227654,102.5874291,0.3068852,105.9582959,97.58582591,94.88773761,100.4175236,103.5127619,112.6691121,110.4035109,104.9224007,93.75451784,85.85479595,0.3068852,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,PRT-060318,SYK,CC1=CC(=CC=C1)NC2=C(C=NC(=N2)N[C@@H]3CCCC[C@@H]3N)C(N)=O
s-my-C8-m4-1,NCGC00262061-02,4,-3,-4.579209439,4.504470285,-0.966642019,94.13907668,5.97092278,92.69048277,91.60540348,94.41099241,92.11382375,92.59336398,96.82807646,94.07309475,91.40953207,101.4849837,86.23022434,5.97092278,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Ro-31-8425,PRKCA,C[N]1C=C(C2=C1C=CC=C2)\C3=C(\C(=O)NC3=O)C4=C5CC(CN)CC[N]5C6=C4C=CC=C6
s-my-C8-m4-1,NCGC00262195-02,2.3,-2.2,-4.779209439,2.720221214,78.11659361,111.1536112,80.07072954,108.1536112,109.3669272,113.0605374,109.5048592,111.3628658,123.3195375,105.9040636,108.218089,110.746829,95.80318947,80.07072954,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,R-1487,MAPK14,CN1C(=O)\C(=C/C2=C1N=C(NC3CCOCC3)N=C2)OC4=C(F)C=C(F)C=C4
s-my-C8-m4-1,NCGC00262331-01,1.3,4,-6.929209439,4.954917313,106.1306205,99.83489154,93.03330909,100.6306205,105.1555618,95.80084637,99.39745748,97.01860456,106.7545842,104.5774485,106.4690439,111.0970117,101.6457406,93.03330909,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NCGC00262331,FLT3,COC1=CC(=C[N]2C(=CN=C12)C3=NC(=CC=C3)NC4CNC4)Cl
s-my-C8-m4-1,NCGC00262376-01,2.3,4,-4.779209439,1.271561,78.40887489,100.6230011,82.02789592,100.1230011,99.62752129,101.7899651,101.1633511,100.0163839,104.0826507,98.89752559,94.44675921,98.719761,90.89651114,82.02789592,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NCGC00262376,FLT3,C1C[C@H](CN1)NC2=CC=CC(=N2)C3=CN=C4C=CC(=C[N]34)C5=C[NH]N=C5
s-my-C8-m4-1,NCGC00262398-03,4,-1.1,-5.079209439,4.504470285,6.644090463,111.9176483,7.47959489,111.9176483,112.2364656,110.3724813,115.6252737,114.8449788,108.301335,111.270804,109.8330337,100.5794106,11.60138645,7.47959489,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NCGC00262398,USP2,CC1=CC=C(C=C1)[S+]([O-])(=O)NC2=C(C=CC(=C2)Cl)C(=O)NC3=NC(=CS3)C4=CC=CC=C4
s-my-C8-m4-1,NCGC00262545-02,1.3,4,-5.740414661,4.954917313,91.69277874,105.0075162,88.91190165,102.5075162,98.37294234,113.1510936,104.0240433,102.2860269,105.5975474,105.2652124,110.8383762,91.80878821,95.68987622,88.91190165,0.00039023,0.001170645,0.003511889,0.010535668,0.031606959,0.094820876,0.284462673,0.853387972,2.560163871,7.680491567,23.04147465,Vitamin B12,NA,C[C@H](CNC(=O)CC[C@]\1(C)[C@@H](CC(N)=O)[C@H]2\N=C1\C(=C3/N=C(/C=C4\N=C(\C(=C/5[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]2(C)N5[Co+]C#N)C)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)C(C)(C)[C@@H]3CCC(N)=O)C)O[P]([O-])(=O)O[C@H]6[C@@H](O)[C@H](O[C@@H]6CO)[N]7C=NC8=C7C=C(C)C(=C8)C
s-my-C8-m4-1,NCGC00262598-01,1.3,4,-8.284188532,1.1,106.239452,98.73945196,100.560386,97.73945196,101.1094055,99.77266509,101.0413614,103.9357085,106.546246,105.4808144,104.0727962,109.6235217,103.9925169,100.560386,0.000124885,0.000374608,0.001123825,0.003371429,0.01011424,0.030342673,0.091028065,0.273084147,0.819252442,2.457757281,7.373271889,Cisatracurium besylate,NA,COC1=CC=C(CC2C3=C(CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]4(C)CCC5=C(C=C(OC)C(=C5)OC)C4CC6=CC(=C(OC)C=C6)OC)C=C(OC)C(=C3)OC)C=C1OC.[O-][S](=O)(=O)C7=CC=CC=C7.[O-][S](=O)(=O)C8=CC=CC=C8
s-my-C8-m4-1,NCGC00262603-01,2.3,-2.4,-4.679209439,2.720221214,69.74211133,100.1831472,70.31561731,103.1831472,100.020781,100.154985,95.60746627,103.4298841,90.03536237,107.3756465,99.49140145,103.1112556,90.98810896,70.31561731,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,CAL-101,PIK3CD,CC[C@H](NC1=C2N=C[NH]C2=NC=N1)C/3=N/C4=C(C(=CC=C4)F)C(=O)N3C5=CC=CC=C5
s-my-C8-m4-1,NCGC00262604-01,1.1,-2.2,-4.929209439,0.9,27.87633493,101.594865,44.50074791,102.7020385,98.62907988,93.90011314,105.4226927,105.572483,98.82849377,98.13847426,90.10598128,76.28319342,61.57067543,44.50074791,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,BKM-120,PIK3CA,NC1=CC(=C(C=N1)C2=CC(=NC(=N2)N3CCOCC3)N4CCOCC4)C(F)(F)F
s-my-C8-m4-1,NCGC00262608-02,4,-2.1,-4.679209439,1.967336206,-9.449768156,99.044327,-1.29376305,100.6563008,106.1711556,95.61857878,103.0160163,100.1490889,103.6994175,98.77438576,94.06498139,80.37665236,67.50653342,-1.29376305,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,TG-101209,JAK2,CN1CCN(CC1)C2=CC=C(NC3=NC=C(C)C(=N3)NC4=CC(=CC=C4)[S+]([O-])(=O)NC(C)(C)C)C=C2
s-my-C8-m4-1,NCGC00262641-02,1.3,4,-5.929209439,4.954917313,110.4484275,103.6086822,113.3071169,104.9484275,100.2825004,110.5839013,104.5591017,105.2384625,102.2182538,96.74863975,111.1621177,109.3228906,108.1094912,113.3071169,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,S31-201,STAT3,CC1=CC=C(C=C1)[S+]([O-])(=O)OCC(=O)NC2=CC=C(C(O)=O)C(=C2)O
s-my-C8-m4-1,NCGC00262642-02,2.1,-3,-4.479209439,4.954917313,35.43033147,103.0072151,46.25529861,92.46577958,101.472931,102.7529006,106.9871473,103.425122,101.9136044,102.9543392,105.0696546,107.0840081,104.7705355,46.25529861,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,WP-1066,STAT3,C[C@H](NC(=O)/C(=C/C1=NC(=CC=C1)Br)C#N)C2=CC=CC=C2
s-my-C8-m4-1,NCGC00262689-01,1.3,4,-8.429209439,4.954917313,105.3865386,114.3490778,97.13029509,113.3490778,114.3253391,104.1789753,106.8991755,104.058142,108.4007835,110.4577052,108.6629853,109.0414788,101.7180755,97.13029509,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NCGC00262689,IDH1,CC1=C(C=CC=C1)C(N(C(=O)C[N]2C=NC3=CC=CC=C23)C4=CC=CC(=C4)F)C(=O)NC5CCCC5
s-my-C8-m4-1,NCGC00262829-02,2.1,-3,-4.479209439,4.954917313,40.69044812,99.64427252,50.48228434,95.14427252,100.3602198,103.911339,95.79920498,97.00634686,101.0462043,101.5257672,96.54042538,103.9659364,99.92802369,50.48228434,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,C-188-9,STAT3,COC1=CC=C(C=C1)[S+]([O-])(=O)NC2=CC(=C(O)C3=C2C=CC=C3)C4=C(O)C=CC5=C4C=CC=C5
s-my-C8-m4-1,NCGC00262929-02,1.3,4,-8.029209439,0.6,106.9807671,93.5047405,101.8777913,96.98076713,95.33407827,100.7676865,101.5269024,105.8310012,103.466269,104.7395003,104.3719427,109.3731162,106.6930012,101.8777913,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,BIBR 1048,NA,CCCCCCOC(=O)\N=C(\N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C4=NC=CC=C4)[N]2C)C=C1
s-my-C8-m4-1,NCGC00262945-02,2.1,-2.4,-4.429209439,4.954917313,69.12584013,104.2156991,77.89081663,101.7156991,102.271318,99.32102871,108.0275409,105.5361894,103.5496486,104.8797549,104.9081931,103.8488951,107.0088511,77.89081663,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Rivaroxaban,F10,ClC1=CC=C(S1)C(=O)NCC2CN(C(=O)O2)C3=CC=C(C=C3)N4CCOCC4=O
s-my-C8-m4-1,NCGC00263015-01,2.1,-2.2,-4.679209439,4.094972986,40.7793398,103.7655929,45.50690845,104.0305605,108.1565843,106.6917961,107.7674092,102.6651239,105.3501493,101.615609,103.1022739,95.04947817,91.00579193,45.50690845,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NCGC00263015-01,TLR4,CN(CC(O)COC1=CC=C(Cl)C=C1)CC2=C(C)[N](CC3=C(Cl)C=CC=C3)N=C2C
s-my-C8-m4-1,NCGC00263016-01,2.1,-2.2,-4.679209439,1.826479391,48.74740746,99.74783664,52.65578754,101.5105385,103.1408758,97.06977909,97.84098893,100.9320178,105.2828059,101.4024314,94.80308664,88.53197196,86.59302439,52.65578754,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,DE-096,TRPV4,CCCCCN(CCC12CC3CC(CC(C3)C1)C2)C(=O)NCCCC4=CC=NC=C4
s-my-C8-m4-1,NCGC00263017-01,1.3,4,-5.279209439,1.1341,95.31308187,104.1257647,96.8585338,99.12576469,105.8063481,108.0172789,101.3477839,99.84556451,111.448476,102.8796275,99.28524397,102.4897544,95.11519567,96.8585338,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,CPG-52364,TLR7,COC1=C(OC)C=C2C(=NC(=NC2=C1)C3=CC=C(C=C3)N4CCN(C)CC4)NCCN5CCOCC5
s-my-C8-m4-1,NCGC00263018-01,1.3,4,-5.429209439,0.2,88.21917094,108.6359929,92.78864127,110.6359929,96.98936805,100.6389307,105.354431,104.5599061,105.2921878,101.9974997,99.52467302,97.08610067,97.46763094,92.78864127,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NCGC00263018-01,PTK6,CC1=C[N]2C(=CN=C2C(=N1)NC3=C(F)C=C(C=C3)C(=O)N4CCNCC4)C5=C[NH]N=C5
s-my-C8-m4-1,NCGC00263019-01,1.3,4,-8.379209439,4.504470285,104.0999353,98.59993528,101.4728036,98.59993528,99.00587421,103.7972119,100.4973218,106.5926097,108.6777496,103.4027454,106.1338377,103.3105887,100.6493659,101.4728036,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,WAY-204688,NFKB1,COC1=C(C=CC=C1)[C@H](C2=C3C=CC=CC3=CC=C2)[C@@](C)(C#N)C(=O)N4CCC(CC4)C5=CC=CC(=C5)C(F)(F)F
s-my-C8-m4-1,NCGC00263020-01,2.3,-3,-4.579209439,4.094972986,47.35332188,100.6104574,52.37652068,96.69064445,101.4657768,95.40215314,123.9802611,91.49371234,104.4843514,95.19971472,104.8638457,91.24159604,95.28627755,52.37652068,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NCGC00263020-01,NFKB1,CC(C)[N]1C=C(C2=CC=NC(=N2)NC3=C(C)C=CC(=C3)C(N)=O)C4=C1C=NC=C4
s-my-C8-m4-1,NCGC00263021-02,5,4,NA,NA,NA,NA,102.5364557,111.5549787,98.13617218,116.7340993,105.9316565,109.3700238,111.4827565,109.7786598,102.6890739,104.5633421,107.5041878,102.5364557,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,MLN-120B,IKBKB,COC1=C(Cl)C=C2C(=C1NC(=O)C3=C(C)N=CC=C3)[NH]C4=C2C=CN=C4
s-my-C8-m4-1,NCGC00263083-01,1.3,4,-5.879209439,2.847271214,104.7150453,113.2032128,107.5124495,109.2032128,111.1281871,115.4082602,115.2867683,114.1786886,113.2407083,112.2369877,107.8156607,103.3797399,103.6143283,107.5124495,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Dalcetrapib,CETP,CCC(CC)C(C)C1(CCCCC1)C(=O)NC2=C(SC(=O)C(C)C)C=CC=C2
s-my-C8-m4-1,NCGC00263084-02,4,-2.1,-4.829209439,1.01,-12.11763173,95.0154991,9.73895444,93.80274741,93.1606962,98.37740367,98.93307572,102.6114375,84.4715316,87.52920324,79.21803145,73.24752641,44.47689847,9.73895444,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Hh-Ag1.5,SMO,CNC1CCC(CC1)N(CC2=CC(=CC=C2)C3=CC=NC=C3)C(=O)C4=C(Cl)C5=C(F)C=CC(=C5S4)F
s-my-C8-m4-1,NCGC00263085-01,2.1,-3,-4.629209439,4.094972986,39.30111138,105.5927563,44.07301902,103.0660564,101.2826125,104.5986906,102.7395011,118.8060206,102.7291716,107.8000108,109.3745118,101.921291,95.7455794,44.07301902,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Wnt-C59,WNT5A,CC1=CC(=CC=N1)C2=CC=C(CC(=O)NC3=CC=C(C=C3)C4=CC=CN=C4)C=C2
s-my-C8-m4-1,NCGC00263086-01,1.1,-2.2,-5.379209439,0.4,64.40082539,110.8717618,76.6362039,114.8717618,102.7057098,109.7786024,103.8063891,100.2468106,105.0851291,97.4816728,90.41032783,84.69241126,84.29877608,76.6362039,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,BI-D1870,RPS6KA1,CC(C)CCN1C(C)C(=N)N(C)C2=C1N=C(NC3=CC(=C(O)C(=C3)F)F)N=C2
s-my-C8-m4-1,NCGC00263087-01,4,-2.1,-4.729209439,2.406378377,19.99683982,104.7026283,21.56156232,99.79768743,103.6068806,103.0355055,113.4627459,110.2838167,106.7739361,100.7973433,104.1756751,93.92533778,73.47266257,21.56156232,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,Volasertib,PLK1,CC[C@H]1N(C(C)C)C2=NC(=NC=C2N(C)C1=O)NC3=CC=C(C=C3OC)C(=O)NC4CCC(CC4)N5CCN(CC5)CC6CC6
s-my-C8-m4-1,NCGC00263088-01,4,-2.1,-4.679209439,4.094972986,-3.700181594,92.96637167,3.55862378,94.29369095,98.35317543,85.28826617,95.32595983,101.8318166,96.38436681,93.46289171,86.89399143,85.29010642,72.58652264,3.55862378,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,BAG-956,PIK3CA,CC1=NC2=CN=C3C=CC(=CC3=C2[N]1C4=CC=C(C=C4)C(C)(C)C#N)C#CC5=CN=CC=C5
s-my-C8-m4-1,NCGC00263089-02,1.3,4,-5.829209439,0.4,110.7781038,99.05859761,109.0898936,102.7781038,96.34518198,101.2201322,97.79077729,104.2082052,104.4102801,102.9640016,105.285509,104.873762,107.5940166,109.0898936,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,AZD-1152-HQPA,AURKA,CCN(CCO)CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=N[NH]C(=C3)CC(=O)NC4=CC(=CC=C4)F
